일자|시간|구분,공급량
2019-01-01 21 G,3491.431698598868
2019-01-01 22 G,3425.6021160927166
2019-01-01 23 G,3421.4126920163035
2019-01-01 24 G,3402.5825876068275
2019-01-02 01 G,2896.5967551214835
2019-01-02 02 G,2681.1951472376218
2019-01-02 03 G,2646.562907993924
2019-01-02 04 G,2650.7618279512244
2019-01-02 05 G,2684.390837075828
2019-01-02 06 G,2810.2656666403027
2019-01-02 07 G,3473.5003645443653
2019-01-02 08 G,4076.042718442908
2019-01-02 09 G,4105.819793173769
2019-01-02 10 G,3877.2986991926823
2019-01-02 11 G,3749.377275216843
2019-01-02 12 G,3560.7170524236085
2019-01-02 13 G,3486.395741067455
2019-01-02 14 G,3440.7959550381
2019-01-02 15 G,3403.355496553302
2019-01-02 16 G,3372.01945911574
2019-01-02 17 G,3417.246751369399
2019-01-02 18 G,3633.579004244544
2019-01-02 19 G,4368.134744451324
2019-01-02 20 G,4386.816165403705
2019-01-02 21 G,4380.597153862892
2019-01-02 22 G,4354.949796077785
2019-01-02 23 G,3990.7686153882096
2019-01-02 24 G,3589.338466090625
2019-01-03 01 G,3054.657817227359
2019-01-03 02 G,3054.914096561646
2019-01-03 03 G,3061.44445280415
2019-01-03 04 G,3071.782252221615
2019-01-03 05 G,3085.151865188406
2019-01-03 06 G,3147.432981780247
2019-01-03 07 G,3533.7772658082763
2019-01-03 08 G,4533.792252501918
2019-01-03 09 G,4577.614511111211
2019-01-03 10 G,4351.763297196145
2019-01-03 11 G,4009.180258007763
2019-01-03 12 G,3698.8964763830436
2019-01-03 13 G,3618.849223521341
2019-01-03 14 G,3606.4989548041563
2019-01-03 15 G,3531.4695018597636
2019-01-03 16 G,3516.6925824874693
2019-01-03 17 G,3566.338961778166
2019-01-03 18 G,3723.2701696824515
2019-01-03 19 G,4610.1040186350665
2019-01-03 20 G,4628.7854395874465
2019-01-03 21 G,4627.722447343773
2019-01-03 22 G,4625.388702730544
2019-01-03 23 G,4217.185976022443
2019-01-03 24 G,3729.4202895962085
2019-01-04 01 G,3311.363008190752
2019-01-04 02 G,3213.824627944661
2019-01-04 03 G,3172.2953826255566
2019-01-04 04 G,3178.031448407295
2019-01-04 05 G,3255.098575295359
2019-01-04 06 G,3254.2288315969026
2019-01-04 07 G,3529.0378658632335
2019-01-04 08 G,4578.892383285321
2019-01-04 09 G,4625.512510174898
2019-01-04 10 G,4411.2851952573255
2019-01-04 11 G,4023.026570071255
2019-01-04 12 G,3721.2832696794967
2019-01-04 13 G,3621.7000482481794
2019-01-04 14 G,3574.7645386339254
2019-01-04 15 G,3536.6032213685
2019-01-04 16 G,3534.7296042689327
2019-01-04 17 G,3590.7140443874478
2019-01-04 18 G,3673.822647214228
2019-01-04 19 G,4453.383355189681
2019-01-04 20 G,4472.064776142063
2019-01-04 21 G,4471.0017838983895
2019-01-04 22 G,4482.212869418751
2019-01-04 23 G,4134.40533961941
2019-01-04 24 G,3729.4202895962085
2019-01-05 01 G,3234.7181444309176
2019-01-05 02 G,3080.9203504915363
2019-01-05 03 G,2994.251635476081
2019-01-05 04 G,2989.872943936632
2019-01-05 05 G,3092.283321224209
2019-01-05 06 G,3160.6546731437484
2019-01-05 07 G,3492.8691097452825
2019-01-05 08 G,3891.0374825992467
2019-01-05 09 G,4024.340057694158
2019-01-05 10 G,4068.2130862383947
2019-01-05 11 G,3879.5527995413263
2019-01-05 12 G,3479.115828218923
2019-01-05 13 G,3233.8488226790446
2019-01-05 14 G,3213.679943433774
2019-01-05 15 G,3201.974146719636
2019-01-05 16 G,3201.974146719636
2019-01-05 17 G,3215.4906415113023
2019-01-05 18 G,3551.4574007363544
2019-01-05 19 G,3911.6360625623515
2019-01-05 20 G,3922.110556848066
2019-01-05 21 G,3839.1235314669557
2019-01-05 22 G,3748.36138329578
2019-01-05 23 G,3569.041352238268
2019-01-05 24 G,3476.6764437746483
2019-01-06 01 G,3008.4976918995785
2019-01-06 02 G,2585.8929204887677
2019-01-06 03 G,2578.012014161607
2019-01-06 04 G,2576.3685810635675
2019-01-06 05 G,2594.7983860199947
2019-01-06 06 G,2715.8610233770028
2019-01-06 07 G,3027.26733874887
2019-01-06 08 G,3328.8245736921413
2019-01-06 09 G,3506.9831369977774
2019-01-06 10 G,3497.7585621160383
2019-01-06 11 G,3442.4767397451637
2019-01-06 12 G,3239.3156547848876
2019-01-06 13 G,3054.701541205161
2019-01-06 14 G,3036.7488253642446
2019-01-06 15 G,3036.7488253642446
2019-01-06 16 G,3044.5110808587497
2019-01-06 17 G,3073.385290856585
2019-01-06 18 G,3485.589630322437
2019-01-06 19 G,3847.2918942657925
2019-01-06 20 G,3857.7663885515067
2019-01-06 21 G,3777.293179658742
2019-01-06 22 G,3696.232535473073
2019-01-06 23 G,3526.084990032672
2019-01-06 24 G,3403.7406851818664
2019-01-07 01 G,2889.7379225922805
2019-01-07 02 G,2569.3814607284726
2019-01-07 03 G,2558.9405635904254
2019-01-07 04 G,2566.4043446592664
2019-01-07 05 G,2637.572960850873
2019-01-07 06 G,2824.5346427916056
2019-01-07 07 G,3706.4688376105523
2019-01-07 08 G,4229.918099704356
2019-01-07 09 G,4282.070860074752
2019-01-07 10 G,4191.133829029417
2019-01-07 11 G,3902.188409362634
2019-01-07 12 G,3614.408122344479
2019-01-07 13 G,3428.40594305496
2019-01-07 14 G,3382.4225091893327
2019-01-07 15 G,3312.502259811682
2019-01-07 16 G,3308.385485754367
2019-01-07 17 G,3386.7589843522073
2019-01-07 18 G,3856.3295957477044
2019-01-07 19 G,4326.190303119207
2019-01-07 20 G,4329.215934263158
2019-01-07 21 G,4296.298743974654
2019-01-07 22 G,4268.77725585477
2019-01-07 23 G,4055.5215950911597
2019-01-07 24 G,3831.089662418391
2019-01-08 01 G,3278.884898209182
2019-01-08 02 G,2874.270422731359
2019-01-08 03 G,2808.499023550306
2019-01-08 04 G,2799.9726275293433
2019-01-08 05 G,2888.4655692818665
2019-01-08 06 G,3138.36373160123
2019-01-08 07 G,3888.379144784894
2019-01-08 08 G,4322.597465411392
2019-01-08 09 G,4392.67928063395
2019-01-08 10 G,4258.611971361547
2019-01-08 11 G,3993.3228865122387
2019-01-08 12 G,3677.942213966318
2019-01-08 13 G,3508.1935117367043
2019-01-08 14 G,3472.2410628067023
2019-01-08 15 G,3425.547807405391
2019-01-08 16 G,3412.417618252802
2019-01-08 17 G,3517.662680214004
2019-01-08 18 G,4021.3046069234388
2019-01-08 19 G,4568.224325140825
2019-01-08 20 G,4568.224325140825
2019-01-08 21 G,4541.014330389443
2019-01-08 22 G,4512.27680535598
2019-01-08 23 G,4254.092612869095
2019-01-08 24 G,3947.187744164747
2019-01-09 01 G,3497.7862051801158
2019-01-09 02 G,3066.624663824826
2019-01-09 03 G,3001.187024253812
2019-01-09 04 G,3013.683167554415
2019-01-09 05 G,3069.7239699668817
2019-01-09 06 G,3378.65711246877
2019-01-09 07 G,3983.0439124857317
2019-01-09 08 G,4502.322723488407
2019-01-09 09 G,4582.52819205959
2019-01-09 10 G,4356.3464540449395
2019-01-09 11 G,4091.897099525289
2019-01-09 12 G,3810.4225695714563
2019-01-09 13 G,3613.9235392983637
2019-01-09 14 G,3586.632267441326
2019-01-09 15 G,3541.5397659221503
2019-01-09 16 G,3514.6474316867457
2019-01-09 17 G,3630.068954435953
2019-01-09 18 G,4031.33785198046
2019-01-09 19 G,4740.507444069945
2019-01-09 20 G,4740.507444069945
2019-01-09 21 G,4723.176844692033
2019-01-09 22 G,4702.658735905484
2019-01-09 23 G,4457.746936046414
2019-01-09 24 G,4100.4158458910915
2019-01-10 01 G,3630.596493440876
2019-01-10 02 G,3259.680712831631
2019-01-10 03 G,3184.4321617409896
2019-01-10 04 G,3201.1062133749265
2019-01-10 05 G,3259.488709254562
2019-01-10 06 G,3472.702949000722
2019-01-10 07 G,4123.987164241527
2019-01-10 08 G,4888.517989219731
2019-01-10 09 G,4930.967647748831
2019-01-10 10 G,4684.6916855815325
2019-01-10 11 G,4228.165649940681
2019-01-10 12 G,3951.464638558234
2019-01-10 13 G,3819.1127899847934
2019-01-10 14 G,3790.283308115238
2019-01-10 15 G,3718.5161191031957
2019-01-10 16 G,3700.6623105781864
2019-01-10 17 G,3775.681283326922
2019-01-10 18 G,4049.361600846265
2019-01-10 19 G,4981.483648221437
2019-01-10 20 G,4981.483648221437
2019-01-10 21 G,4982.688303270305
2019-01-10 22 G,4953.069681034597
2019-01-10 23 G,4568.81823189057
2019-01-10 24 G,4119.70458764504
2019-01-11 01 G,3668.47101853625
2019-01-11 02 G,3348.962570513716
2019-01-11 03 G,3285.2202706750036
2019-01-11 04 G,3302.7151008530977
2019-01-11 05 G,3392.159023093553
2019-01-11 06 G,3541.4556786006187
2019-01-11 07 G,4093.4711413969253
2019-01-11 08 G,4910.138399653285
2019-01-11 09 G,4955.943581490866
2019-01-11 10 G,4719.631182883508
2019-01-11 11 G,4254.558691366651
2019-01-11 12 G,3975.835944931705
2019-01-11 13 G,3862.7759249418377
2019-01-11 14 G,3859.8600782310127
2019-01-11 15 G,3773.7185819115994
2019-01-11 16 G,3751.799633299444
2019-01-11 17 G,3823.965689399288
2019-01-11 18 G,3994.811403332363
2019-01-11 19 G,4785.0580219439435
2019-01-11 20 G,4785.0580219439435
2019-01-11 21 G,4796.292083933571
2019-01-11 22 G,4766.673461697864
2019-01-11 23 G,4446.342088508356
2019-01-11 24 G,4094.664336575326
2019-01-12 01 G,3624.1303586543786
2019-01-12 02 G,3270.964922384562
2019-01-12 03 G,3218.1744174838605
2019-01-12 04 G,3235.6692476619546
2019-01-12 05 G,3302.637363841803
2019-01-12 06 G,3300.552208511566
2019-01-12 07 G,3519.0439775472146
2019-01-12 08 G,4007.680926851256
2019-01-12 09 G,4165.47593392199
2019-01-12 10 G,4206.195742272989
2019-01-12 11 G,3970.7197695264153
2019-01-12 12 G,3647.564509252169
2019-01-12 13 G,3510.6878373317877
2019-01-12 14 G,3481.274575120326
2019-01-12 15 G,3465.5385475037683
2019-01-12 16 G,3465.5385475037683
2019-01-12 17 G,3465.5385475037683
2019-01-12 18 G,3607.854791053889
2019-01-12 19 G,3970.6637019086966
2019-01-12 20 G,3981.7160696810006
2019-01-12 21 G,3934.804165801861
2019-01-12 22 G,3844.7253182525487
2019-01-12 23 G,3691.0447587582435
2019-01-12 24 G,3602.345427469672
2019-01-13 01 G,3168.2153522907806
2019-01-13 02 G,2848.597702097892
2019-01-13 03 G,2821.749559924397
2019-01-13 04 G,2836.677901945872
2019-01-13 05 G,2849.289630018499
2019-01-13 06 G,2953.6392206788273
2019-01-13 07 G,3037.8820809155827
2019-01-13 08 G,3426.770472566156
2019-01-13 09 G,3736.859850521342
2019-01-13 10 G,3766.5152059982306
2019-01-13 11 G,3692.378047377005
2019-01-13 12 G,3280.1047856303067
2019-01-13 13 G,3114.2290994070913
2019-01-13 14 G,3085.347754224099
2019-01-13 15 G,3076.017127862443
2019-01-13 16 G,3079.0456714521865
2019-01-13 17 G,3098.069179253265
2019-01-13 18 G,3515.41079014218
2019-01-13 19 G,3976.9417168466803
2019-01-13 20 G,3977.51959033327
2019-01-13 21 G,3933.4044667960106
2019-01-13 22 G,3857.4511393536964
2019-01-13 23 G,3658.785395141537
2019-01-13 24 G,3505.6320027164547
2019-01-14 01 G,2942.9136946747235
2019-01-14 02 G,2632.577670406498
2019-01-14 03 G,2629.9215757636407
2019-01-14 04 G,2663.140019419783
2019-01-14 05 G,2745.0938216771683
2019-01-14 06 G,3120.6642168723724
2019-01-14 07 G,3764.179763291731
2019-01-14 08 G,4430.441309866679
2019-01-14 09 G,4481.9891485599055
2019-01-14 10 G,4329.25767016141
2019-01-14 11 G,4026.233977435472
2019-01-14 12 G,3740.2493654169975
2019-01-14 13 G,3528.5526745775837
2019-01-14 14 G,3479.9627378493083
2019-01-14 15 G,3413.153969804857
2019-01-14 16 G,3402.2082439287615
2019-01-14 17 G,3450.554287915921
2019-01-14 18 G,3875.8605391723136
2019-01-14 19 G,4486.010322231598
2019-01-14 20 G,4491.274251238009
2019-01-14 21 G,4479.373799162814
2019-01-14 22 G,4448.356407489793
2019-01-14 23 G,4199.252392569249
2019-01-14 24 G,3859.805833677805
2019-01-15 01 G,3358.073699182979
2019-01-15 02 G,3022.353939732594
2019-01-15 03 G,2909.384201892327
2019-01-15 04 G,2913.1625694791687
2019-01-15 05 G,3018.5268712617844
2019-01-15 06 G,3252.736753886721
2019-01-15 07 G,3839.803092682991
2019-01-15 08 G,4494.875324372964
2019-01-15 09 G,4530.683783045332
2019-01-15 10 G,4313.481233287486
2019-01-15 11 G,4014.405839577535
2019-01-15 12 G,3733.450459828038
2019-01-15 13 G,3529.4960685936044
2019-01-15 14 G,3467.6526982924447
2019-01-15 15 G,3374.0200754329176
2019-01-15 16 G,3361.4549571530692
2019-01-15 17 G,3428.0455521264375
2019-01-15 18 G,3873.232504486097
2019-01-15 19 G,4420.508019564757
2019-01-15 20 G,4425.771948571168
2019-01-15 21 G,4406.15909760434
2019-01-15 22 G,4379.195569875763
2019-01-15 23 G,4168.460723149114
2019-01-15 24 G,3806.670434408927
2019-01-16 01 G,3393.1903174261274
2019-01-16 02 G,2989.1327931900805
2019-01-16 03 G,2816.8664873461107
2019-01-16 04 G,2811.1719128871646
2019-01-16 05 G,2980.966700519646
2019-01-16 06 G,3258.71835594257
2019-01-16 07 G,3834.109176554657
2019-01-16 08 G,4440.873734355787
2019-01-16 09 G,4495.529121386197
2019-01-16 10 G,4261.636819083838
2019-01-16 11 G,4007.156444396049
2019-01-16 12 G,3664.225863465748
2019-01-16 13 G,3460.540806752783
2019-01-16 14 G,3417.622716178442
2019-01-16 15 G,3354.103891314345
2019-01-16 16 G,3338.7986461535693
2019-01-16 17 G,3416.841050705928
2019-01-16 18 G,3810.2118444525654
2019-01-16 19 G,4305.307168145542
2019-01-16 20 G,4319.660505160082
2019-01-16 21 G,4261.598828462087
2019-01-16 22 G,4260.339143003594
2019-01-16 23 G,4091.181943994745
2019-01-16 24 G,3799.028805092531
2019-01-17 01 G,3401.051992553534
2019-01-17 02 G,2967.819627858168
2019-01-17 03 G,2783.578834289831
2019-01-17 04 G,2787.95044396751
2019-01-17 05 G,2955.470056274884
2019-01-17 06 G,3201.36509274954
2019-01-17 07 G,3818.615577897923
2019-01-17 08 G,4396.835745721752
2019-01-17 09 G,4456.657276592774
2019-01-17 10 G,4252.297354016485
2019-01-17 11 G,3997.7333102073
2019-01-17 12 G,3712.170836084086
2019-01-17 13 G,3442.9741485632053
2019-01-17 14 G,3401.4013611752544
2019-01-17 15 G,3327.6864791101257
2019-01-17 16 G,3312.3812339493497
2019-01-17 17 G,3399.4744857381634
2019-01-17 18 G,3774.479954157901
2019-01-17 19 G,4294.227586722926
2019-01-17 20 G,4308.188098778676
2019-01-17 21 G,4256.413795165586
2019-01-17 22 G,4243.344784091814
2019-01-17 23 G,4102.735532892491
2019-01-17 24 G,3794.2440686522914
2019-01-18 01 G,3395.9326876172063
2019-01-18 02 G,2994.5833927306962
2019-01-18 03 G,2863.714325959814
2019-01-18 04 G,2844.7383418642844
2019-01-18 05 G,2941.6257983677287
2019-01-18 06 G,3236.0049389064748
2019-01-18 07 G,3849.6004553511075
2019-01-18 08 G,4443.6624280400765
2019-01-18 09 G,4493.951499407181
2019-01-18 10 G,4293.881517251477
2019-01-18 11 G,4016.678435623966
2019-01-18 12 G,3710.0028178906077
2019-01-18 13 G,3468.2824122841657
2019-01-18 14 G,3437.612154475007
2019-01-18 15 G,3387.2041074419144
2019-01-18 16 G,3381.479532784288
2019-01-18 17 G,3448.9407779811386
2019-01-18 18 G,3776.7244635010784
2019-01-18 19 G,4275.557999023003
2019-01-18 20 G,4291.6777221011625
2019-01-18 21 G,4236.309330567721
2019-01-18 22 G,4213.994266530987
2019-01-18 23 G,4079.799877491949
2019-01-18 24 G,3804.275033112853
2019-01-19 01 G,3401.6757614574617
2019-01-19 02 G,2999.834814359381
2019-01-19 03 G,2884.24542112453
2019-01-19 04 G,2864.932969965827
2019-01-19 05 G,2961.236359460672
2019-01-19 06 G,3129.427213931056
2019-01-19 07 G,3447.400752548178
2019-01-19 08 G,3772.7662206445093
2019-01-19 09 G,3917.305767275076
2019-01-19 10 G,3968.8337854442525
2019-01-19 11 G,3765.8092652255154
2019-01-19 12 G,3414.3046061558084
2019-01-19 13 G,3109.230379390137
2019-01-19 14 G,3013.593918742289
2019-01-19 15 G,2941.6351596505633
2019-01-19 16 G,2942.1062872049533
2019-01-19 17 G,2947.2391857504076
2019-01-19 18 G,3438.173297746711
2019-01-19 19 G,3640.272796426017
2019-01-19 20 G,3606.952837957296
2019-01-19 21 G,3560.103098635495
2019-01-19 22 G,3462.411398219202
2019-01-19 23 G,3341.543746012135
2019-01-19 24 G,3307.233927305215
2019-01-20 01 G,3087.7152544585265
2019-01-20 02 G,2704.125621873246
2019-01-20 03 G,2649.5690933808414
2019-01-20 04 G,2659.6542074298395
2019-01-20 05 G,2711.9051891310137
2019-01-20 06 G,2824.5655790605715
2019-01-20 07 G,3016.906987603201
2019-01-20 08 G,3399.6768689528676
2019-01-20 09 G,3704.159809876795
2019-01-20 10 G,3745.7973806993054
2019-01-20 11 G,3624.412574645004
2019-01-20 12 G,3196.469165023031
2019-01-20 13 G,2879.325353573922
2019-01-20 14 G,2810.2185068775893
2019-01-20 15 G,2798.2371336139186
2019-01-20 16 G,2805.4666536021296
2019-01-20 17 G,2845.4979079271716
2019-01-20 18 G,3373.8833187513596
2019-01-20 19 G,3587.34348403158
2019-01-20 20 G,3554.023525562859
2019-01-20 21 G,3508.242587249605
2019-01-20 22 G,3404.0052853107604
2019-01-20 23 G,3305.2764069861514
2019-01-20 24 G,3248.73109199065
2019-01-21 01 G,2928.8949011898812
2019-01-21 02 G,2375.5558328357565
2019-01-21 03 G,2364.703714026233
2019-01-21 04 G,2373.5205010934847
2019-01-21 05 G,2468.448373212593
2019-01-21 06 G,3132.7640763057816
2019-01-21 07 G,3723.48031782673
2019-01-21 08 G,4335.821564703235
2019-01-21 09 G,4385.784536975661
2019-01-21 10 G,4275.000992215212
2019-01-21 11 G,4051.373000626062
2019-01-21 12 G,3768.77904623182
2019-01-21 13 G,3548.5549820563033
2019-01-21 14 G,3510.3650897349135
2019-01-21 15 G,3413.1831108542033
2019-01-21 16 G,3420.9382201055782
2019-01-21 17 G,3523.1895412069407
2019-01-21 18 G,3970.066241137728
2019-01-21 19 G,4399.560350974042
2019-01-21 20 G,4399.560350974042
2019-01-21 21 G,4385.50518692085
2019-01-21 22 G,4353.000228462047
2019-01-21 23 G,4214.580673765604
2019-01-21 24 G,3958.239608016055
2019-01-22 01 G,3475.8243206402203
2019-01-22 02 G,3067.2069478979215
2019-01-22 03 G,2938.0607459278667
2019-01-22 04 G,2922.339194341528
2019-01-22 05 G,3027.968102108389
2019-01-22 06 G,3360.1781785201515
2019-01-22 07 G,3962.467848000982
2019-01-22 08 G,4439.975484122387
2019-01-22 09 G,4506.942148861744
2019-01-22 10 G,4354.529668665937
2019-01-22 11 G,4140.735501687898
2019-01-22 12 G,3762.6289221567185
2019-01-22 13 G,3562.977109866694
2019-01-22 14 G,3505.228319959615
2019-01-22 15 G,3416.869710944772
2019-01-22 16 G,3405.5505111991465
2019-01-22 17 G,3526.1833117683764
2019-01-22 18 G,3990.36791982048
2019-01-22 19 G,4548.0685451056925
2019-01-22 20 G,4548.0685451056925
2019-01-22 21 G,4535.48802104859
2019-01-22 22 G,4502.983062589787
2019-01-22 23 G,4285.166188328147
2019-01-22 24 G,3989.6946161812316
2019-01-23 01 G,3588.5861057092106
2019-01-23 02 G,3093.6845981394595
2019-01-23 03 G,2927.059099853612
2019-01-23 04 G,2906.6570676958454
2019-01-23 05 G,3000.9570606738257
2019-01-23 06 G,3457.915224508879
2019-01-23 07 G,4162.6512215879375
2019-01-23 08 G,4566.808924694947
2019-01-23 09 G,4648.673319205757
2019-01-23 10 G,4492.529773692452
2019-01-23 11 G,4260.894892943016
2019-01-23 12 G,3807.6990995352994
2019-01-23 13 G,3584.3542548039177
2019-01-23 14 G,3560.1453910966734
2019-01-23 15 G,3508.1485332574584
2019-01-23 16 G,3509.440293450911
2019-01-23 17 G,3621.871471047723
2019-01-23 18 G,4032.1563848151136
2019-01-23 19 G,4376.277229171999
2019-01-23 20 G,4390.734236656396
2019-01-23 21 G,4370.6144749967325
2019-01-23 22 G,4386.7050782852475
2019-01-23 23 G,4394.135762806859
2019-01-23 24 G,4181.072654759791
2019-01-24 01 G,3757.752505554778
2019-01-24 02 G,3267.5518386780464
2019-01-24 03 G,3109.8522585394576
2019-01-24 04 G,3088.672790664807
2019-01-24 05 G,3207.1941235806403
2019-01-24 06 G,3564.709456457846
2019-01-24 07 G,4235.942969400145
2019-01-24 08 G,4876.63926291313
2019-01-24 09 G,4897.749588413636
2019-01-24 10 G,4646.310541248486
2019-01-24 11 G,4398.467751567011
2019-01-24 12 G,3980.885407771025
2019-01-24 13 G,3777.199607764256
2019-01-24 14 G,3680.1169684306506
2019-01-24 15 G,3660.211830350749
2019-01-24 16 G,3643.9756346030804
2019-01-24 17 G,3712.3268716116445
2019-01-24 18 G,4042.8597991940997
2019-01-24 19 G,4844.460936797041
2019-01-24 20 G,4853.1816549256955
2019-01-24 21 G,4843.313188722112
2019-01-24 22 G,4837.781796252363
2019-01-24 23 G,4523.76635684964
2019-01-24 24 G,4298.471593138624
2019-01-25 01 G,3771.0306705159
2019-01-25 02 G,3462.6577012484368
2019-01-25 03 G,3412.5796108240565
2019-01-25 04 G,3393.6536780799215
2019-01-25 05 G,3460.1448970852375
2019-01-25 06 G,3679.6310071871317
2019-01-25 07 G,4220.004303124595
2019-01-25 08 G,5097.937308547826
2019-01-25 09 G,5098.810653686714
2019-01-25 10 G,4899.211240569581
2019-01-25 11 G,4397.59422163238
2019-01-25 12 G,4250.936313699272
2019-01-25 13 G,4254.214514724395
2019-01-25 14 G,4196.638472335687
2019-01-25 15 G,4197.556814979691
2019-01-25 16 G,4199.351918728489
2019-01-25 17 G,4213.544156873417
2019-01-25 18 G,4218.842413980777
2019-01-25 19 G,5202.858188611723
2019-01-25 20 G,5220.434287222834
2019-01-25 21 G,5232.2446920509965
2019-01-25 22 G,5188.5966743166955
2019-01-25 23 G,4747.2295216728935
2019-01-25 24 G,4360.529164539586
2019-01-26 01 G,3766.767457461328
2019-01-26 02 G,3493.1310537966956
2019-01-26 03 G,3410.2111781608537
2019-01-26 04 G,3408.654805196129
2019-01-26 05 G,3461.7529117594436
2019-01-26 06 G,3470.3673484670885
2019-01-26 07 G,3466.2953938602495
2019-01-26 08 G,3897.7640203405376
2019-01-26 09 G,4124.170364633985
2019-01-26 10 G,4156.076802700504
2019-01-26 11 G,3948.299479521527
2019-01-26 12 G,3655.059664231797
2019-01-26 13 G,3443.4181838187087
2019-01-26 14 G,3380.08839022442
2019-01-26 15 G,3326.130658545833
2019-01-26 16 G,3327.184721558618
2019-01-26 17 G,3343.1328882252847
2019-01-26 18 G,3666.4924317306636
2019-01-26 19 G,3918.7812226436395
2019-01-26 20 G,3897.442034173299
2019-01-26 21 G,3847.1199655611995
2019-01-26 22 G,3765.564329057425
2019-01-26 23 G,3636.966104745902
2019-01-26 24 G,3571.6393835757062
2019-01-27 01 G,3222.633250852398
2019-01-27 02 G,2953.5552078798996
2019-01-27 03 G,2930.3375762237024
2019-01-27 04 G,2957.375608859646
2019-01-27 05 G,2952.874132551422
2019-01-27 06 G,2922.615043083219
2019-01-27 07 G,3056.886941907411
2019-01-27 08 G,3393.9658862388524
2019-01-27 09 G,3650.584833754123
2019-01-27 10 G,3663.942367008092
2019-01-27 11 G,3619.105491465064
2019-01-27 12 G,3409.0229128017145
2019-01-27 13 G,3379.150288106429
2019-01-27 14 G,3337.793260166986
2019-01-27 15 G,3285.6370643222635
2019-01-27 16 G,3283.8257701921916
2019-01-27 17 G,3316.5831135923586
2019-01-27 18 G,3642.518834299336
2019-01-27 19 G,4082.41908548661
2019-01-27 20 G,4073.0947222450277
2019-01-27 21 G,4014.814678077373
2019-01-27 22 G,3923.0576463716993
2019-01-27 23 G,3738.3909840210395
2019-01-27 24 G,3594.529272918685
2019-01-28 01 G,2963.800592196193
2019-01-28 02 G,2863.2219074292198
2019-01-28 03 G,2875.0401659726367
2019-01-28 04 G,2912.3726833746646
2019-01-28 05 G,2954.119557561003
2019-01-28 06 G,3145.093755218753
2019-01-28 07 G,3582.3304516283047
2019-01-28 08 G,4351.16372071351
2019-01-28 09 G,4391.348717681159
2019-01-28 10 G,4229.1690869763
2019-01-28 11 G,3958.5529389308126
2019-01-28 12 G,3556.383141730997
2019-01-28 13 G,3431.5796931178356
2019-01-28 14 G,3410.674961646371
2019-01-28 15 G,3385.2094426822855
2019-01-28 16 G,3382.3948112933963
2019-01-28 17 G,3382.3948112933963
2019-01-28 18 G,3606.2041030490304
2019-01-28 19 G,4292.607090722412
2019-01-28 20 G,4292.607090722412
2019-01-28 21 G,4282.202232221607
2019-01-28 22 G,4290.049280706456
2019-01-28 23 G,4166.883433464795
2019-01-28 24 G,3795.219342974479
2019-01-29 01 G,3209.9134447244014
2019-01-29 02 G,2949.574610148457
2019-01-29 03 G,2918.8380798039934
2019-01-29 04 G,2918.8380798039934
2019-01-29 05 G,2952.022946565337
2019-01-29 06 G,3119.4469200724766
2019-01-29 07 G,3661.4106213885316
2019-01-29 08 G,4393.090100391447
2019-01-29 09 G,4421.065554514892
2019-01-29 10 G,4292.896434423531
2019-01-29 11 G,3961.824687244538
2019-01-29 12 G,3718.3402722021046
2019-01-29 13 G,3646.9982906590917
2019-01-29 14 G,3640.141879674442
2019-01-29 15 G,3574.49972472652
2019-01-29 16 G,3579.0520501651167
2019-01-29 17 G,3579.0520501651167
2019-01-29 18 G,3680.4319183911307
2019-01-29 19 G,4396.302062679874
2019-01-29 20 G,4396.302062679874
2019-01-29 21 G,4379.31694678141
2019-01-29 22 G,4344.167655662988
2019-01-29 23 G,4193.283398031408
2019-01-29 24 G,3764.343065343414
2019-01-30 01 G,3197.8830197765706
2019-01-30 02 G,3032.4401603284714
2019-01-30 03 G,3001.703629984007
2019-01-30 04 G,3001.703629984007
2019-01-30 05 G,3034.8884967453514
2019-01-30 06 G,3095.7750416398703
2019-01-30 07 G,3648.3919200026953
2019-01-30 08 G,4184.525952112068
2019-01-30 09 G,4188.944826899295
2019-01-30 10 G,4139.687858564605
2019-01-30 11 G,3861.3993068008144
2019-01-30 12 G,3408.7124234311154
2019-01-30 13 G,3218.3699641680414
2019-01-30 14 G,3177.9428992459993
2019-01-30 15 G,3139.2625727842064
2019-01-30 16 G,3126.7136030054226
2019-01-30 17 G,3126.7136030054226
2019-01-30 18 G,3467.173955822488
2019-01-30 19 G,4276.819039044806
2019-01-30 20 G,4276.819039044806
2019-01-30 21 G,4276.820887616126
2019-01-30 22 G,4219.8076019957325
2019-01-30 23 G,3882.34177486491
2019-01-30 24 G,3577.5359914775036
2019-01-31 01 G,3164.469440185216
2019-01-31 02 G,2471.8290139261353
2019-01-31 03 G,2400.291733505916
2019-01-31 04 G,2388.7070919910434
2019-01-31 05 G,2428.0621611210545
2019-01-31 06 G,2905.4547500592626
2019-01-31 07 G,3597.7958500121917
2019-01-31 08 G,3844.8129397546068
2019-01-31 09 G,3839.493817973206
2019-01-31 10 G,3852.282391197366
2019-01-31 11 G,3785.4114017584634
2019-01-31 12 G,3034.5494708564806
2019-01-31 13 G,2750.232650071724
2019-01-31 14 G,2715.7868454090253
2019-01-31 15 G,2687.1427261521385
2019-01-31 16 G,2682.734896544295
2019-01-31 17 G,2682.734896544295
2019-01-31 18 G,3185.2340339482525
2019-01-31 19 G,3402.8348475105104
2019-01-31 20 G,3402.8348475105104
