일자|시간|구분,공급량
2019-02-08 22 G,4458.386888686188
2019-02-08 23 G,4244.56049569994
2019-02-08 24 G,4038.803770487252
2019-02-09 01 G,3309.146330432967
2019-02-09 02 G,2958.3869226221573
2019-02-09 03 G,2941.979922660907
2019-02-09 04 G,2941.979922660907
2019-02-09 05 G,2946.3098012728783
2019-02-09 06 G,2993.849663307616
2019-02-09 07 G,3329.633493621276
2019-02-09 08 G,3725.955612959406
2019-02-09 09 G,3906.61004636829
2019-02-09 10 G,3906.61004636829
2019-02-09 11 G,3866.1312869575154
2019-02-09 12 G,3388.9567269217932
2019-02-09 13 G,3189.368672935416
2019-02-09 14 G,3159.424250636037
2019-02-09 15 G,3132.6159191619163
2019-02-09 16 G,3132.6159191619163
2019-02-09 17 G,3150.34634754804
2019-02-09 18 G,3320.8839422867745
2019-02-09 19 G,3684.5275782214876
2019-02-09 20 G,3672.5195271632865
2019-02-09 21 G,3604.806902952438
2019-02-09 22 G,3507.2477016304492
2019-02-09 23 G,3438.3796682283073
2019-02-09 24 G,3384.6800025340012
2019-02-10 01 G,3022.2542233579275
2019-02-10 02 G,2817.6085510187095
2019-02-10 03 G,2779.2019292569107
2019-02-10 04 G,2771.353215259797
2019-02-10 05 G,2787.7996965002026
2019-02-10 06 G,2840.350388421218
2019-02-10 07 G,3298.6054425660363
2019-02-10 08 G,3502.1218382519714
2019-02-10 09 G,3652.139455235707
2019-02-10 10 G,3643.9918164341198
2019-02-10 11 G,3609.6903059662845
2019-02-10 12 G,3251.235427136605
2019-02-10 13 G,3099.9938367380305
2019-02-10 14 G,3072.5137584825056
2019-02-10 15 G,3056.6075115187286
2019-02-10 16 G,3066.078278618296
2019-02-10 17 G,3125.1653608554293
2019-02-10 18 G,3364.3836765272954
2019-02-10 19 G,3912.3428216875313
2019-02-10 20 G,3919.6586893793296
2019-02-10 21 G,3858.3923736332554
2019-02-10 22 G,3749.227726130554
2019-02-10 23 G,3633.6393444005653
2019-02-10 24 G,3576.116114664745
2019-02-11 01 G,2960.105188826431
2019-02-11 02 G,2809.088323121832
2019-02-11 03 G,2780.949264990095
2019-02-11 04 G,2791.5629863804693
2019-02-11 05 G,2817.0754798514176
2019-02-11 06 G,3084.7779366392583
2019-02-11 07 G,3529.540084633189
2019-02-11 08 G,4188.262046562793
2019-02-11 09 G,4236.219550140256
2019-02-11 10 G,4056.127155005828
2019-02-11 11 G,3816.5734539114646
2019-02-11 12 G,3439.0094501688122
2019-02-11 13 G,3283.7891793462622
2019-02-11 14 G,3215.5052604758143
2019-02-11 15 G,3182.5604078597476
2019-02-11 16 G,3173.9717063212856
2019-02-11 17 G,3219.3564365765856
2019-02-11 18 G,3303.9015061096443
2019-02-11 19 G,4093.30256833692
2019-02-11 20 G,4111.0105412972935
2019-02-11 21 G,4093.7440598839694
2019-02-11 22 G,4090.9026407977926
2019-02-11 23 G,3890.261963460109
2019-02-11 24 G,3648.68479231541
2019-02-12 01 G,3064.1973323678244
2019-02-12 02 G,2762.0929520502646
2019-02-12 03 G,2713.937524034392
2019-02-12 04 G,2715.0491853559406
2019-02-12 05 G,2789.765394401402
2019-02-12 06 G,3037.967200562044
2019-02-12 07 G,3634.1521180415525
2019-02-12 08 G,4336.9304284357795
2019-02-12 09 G,4363.533942429908
2019-02-12 10 G,4136.586208699315
2019-02-12 11 G,3846.773206767326
2019-02-12 12 G,3693.631042642306
2019-02-12 13 G,3583.0017416203264
2019-02-12 14 G,3548.0734402994794
2019-02-12 15 G,3513.344869231929
2019-02-12 16 G,3518.0758877504477
2019-02-12 17 G,3545.5544862608267
2019-02-12 18 G,3616.0782043232975
2019-02-12 19 G,4344.2733592379445
2019-02-12 20 G,4344.2733592379445
2019-02-12 21 G,4339.1308720584575
2019-02-12 22 G,4326.094697632882
2019-02-12 23 G,4035.3897906885495
2019-02-12 24 G,3709.7369974265794
2019-02-13 01 G,3125.5666104030147
2019-02-13 02 G,2855.709703916248
2019-02-13 03 G,2801.6808079191223
2019-02-13 04 G,2786.9085097676143
2019-02-13 05 G,2826.029025373581
2019-02-13 06 G,3097.103399811318
2019-02-13 07 G,3633.0700375778138
2019-02-13 08 G,4305.734158917919
2019-02-13 09 G,4320.736260412048
2019-02-13 10 G,3956.6486932192415
2019-02-13 11 G,3717.921929104105
2019-02-13 12 G,3262.8562504958195
2019-02-13 13 G,3097.0561018569415
2019-02-13 14 G,3039.1422950604965
2019-02-13 15 G,3002.7473087674325
2019-02-13 16 G,3002.7473087674325
2019-02-13 17 G,3002.7473087674325
2019-02-13 18 G,3118.1761455458627
2019-02-13 19 G,3856.312078091353
2019-02-13 20 G,3856.312078091353
2019-02-13 21 G,3850.7483520111064
2019-02-13 22 G,3845.939240899996
2019-02-13 23 G,3646.7018812622296
2019-02-13 24 G,3457.0349085410467
2019-02-14 01 G,3100.6278738935102
2019-02-14 02 G,2608.025774878807
2019-02-14 03 G,2579.7127826767423
2019-02-14 04 G,2579.7127826767423
2019-02-14 05 G,2591.6874288300855
2019-02-14 06 G,2947.316091010801
2019-02-14 07 G,3575.5565877696276
2019-02-14 08 G,4132.670374848216
2019-02-14 09 G,4151.972518751949
2019-02-14 10 G,3849.0869117702296
2019-02-14 11 G,3537.3564965532833
2019-02-14 12 G,3130.0206753761745
2019-02-14 13 G,2961.6845081215843
2019-02-14 14 G,2904.552669215528
2019-02-14 15 G,2885.0962007015305
2019-02-14 16 G,2885.0962007015305
2019-02-14 17 G,2898.6243378662816
2019-02-14 18 G,3034.8766748581916
2019-02-14 19 G,3730.5087021994786
2019-02-14 20 G,3730.5087021994786
2019-02-14 21 G,3724.944976119232
2019-02-14 22 G,3696.658125058626
2019-02-14 23 G,3560.5760429750267
2019-02-14 24 G,3385.4523862820415
2019-02-15 01 G,2974.8187222828424
2019-02-15 02 G,2531.9788877158076
2019-02-15 03 G,2487.958629186072
2019-02-15 04 G,2484.4678019133453
2019-02-15 05 G,2509.4537182627655
2019-02-15 06 G,2860.020729468097
2019-02-15 07 G,3377.876856550965
2019-02-15 08 G,3942.859214193464
2019-02-15 09 G,3962.396936791051
2019-02-15 10 G,3780.439749061801
2019-02-15 11 G,3503.361126668388
2019-02-15 12 G,3081.2629987579257
2019-02-15 13 G,2954.3772629277983
2019-02-15 14 G,2917.420532395537
2019-02-15 15 G,2892.5824166729335
2019-02-15 16 G,2892.5824166729335
2019-02-15 17 G,2906.1105538376846
2019-02-15 18 G,3028.7922031729686
2019-02-15 19 G,3684.3476038502617
2019-02-15 20 G,3684.3476038502617
2019-02-15 21 G,3683.3072116589037
2019-02-15 22 G,3655.020360598298
2019-02-15 23 G,3562.2510755781577
2019-02-15 24 G,3350.5750510428797
2019-02-16 01 G,2902.090454146763
2019-02-16 02 G,2580.0344602982573
2019-02-16 03 G,2548.415588929994
2019-02-16 04 G,2551.7132564624617
2019-02-16 05 G,2574.930913025812
2019-02-16 06 G,2638.8580669157254
2019-02-16 07 G,2870.391859388979
2019-02-16 08 G,3486.7210710002914
2019-02-16 09 G,3609.8501530660724
2019-02-16 10 G,3599.692664691253
2019-02-16 11 G,3515.3524709985245
2019-02-16 12 G,3110.0514439405683
2019-02-16 13 G,2832.3437805355916
2019-02-16 14 G,2729.764883623848
2019-02-16 15 G,2613.0849118862006
2019-02-16 16 G,2608.191563546601
2019-02-16 17 G,2627.242927845872
2019-02-16 18 G,2845.533227520627
2019-02-16 19 G,3378.3171718524072
2019-02-16 20 G,3378.172595211629
2019-02-16 21 G,3323.364478305768
2019-02-16 22 G,3232.699811012418
2019-02-16 23 G,3077.526651638786
2019-02-16 24 G,2948.800644328395
2019-02-17 01 G,2654.914207912333
2019-02-17 02 G,2410.5657102692103
2019-02-17 03 G,2401.8160139656643
2019-02-17 04 G,2398.580733662634
2019-02-17 05 G,2400.753835246784
2019-02-17 06 G,2354.8544255015663
2019-02-17 07 G,2596.5674372446583
2019-02-17 08 G,3001.545815624742
2019-02-17 09 G,3237.0687904665992
2019-02-17 10 G,3221.5466157010396
2019-02-17 11 G,3166.3483788897224
2019-02-17 12 G,2852.1199206256524
2019-02-17 13 G,2699.7831035824083
2019-02-17 14 G,2647.6732147493717
2019-02-17 15 G,2635.522910150606
2019-02-17 16 G,2631.4000733810767
2019-02-17 17 G,2701.5280559476937
2019-02-17 18 G,2834.527464029239
2019-02-17 19 G,3406.061628179229
2019-02-17 20 G,3410.395117655667
2019-02-17 21 G,3332.100318428886
2019-02-17 22 G,3229.870546534766
2019-02-17 23 G,3081.8683575721607
2019-02-17 24 G,2895.373774721504
2019-02-18 01 G,2511.908477102682
2019-02-18 02 G,2137.217263183601
2019-02-18 03 G,2114.596558293028
2019-02-18 04 G,2111.6998654511485
2019-02-18 05 G,2240.0372658155056
2019-02-18 06 G,2602.1653103743984
2019-02-18 07 G,3255.6463955496683
2019-02-18 08 G,3823.2941540929505
2019-02-18 09 G,3828.5739240808416
2019-02-18 10 G,3708.730088703153
2019-02-18 11 G,3479.2723967848983
2019-02-18 12 G,3198.1203087391455
2019-02-18 13 G,3025.2473541897025
2019-02-18 14 G,3003.3588613715733
2019-02-18 15 G,2971.263823620364
2019-02-18 16 G,2961.5477483975474
2019-02-18 17 G,2961.5477483975474
2019-02-18 18 G,3085.72159621711
2019-02-18 19 G,3697.2543810094558
2019-02-18 20 G,3724.491529797335
2019-02-18 21 G,3722.4954213659616
2019-02-18 22 G,3718.7830213659618
2019-02-18 23 G,3585.6849340743083
2019-02-18 24 G,3253.489881892163
2019-02-19 01 G,2871.347289370678
2019-02-19 02 G,2531.889846236457
2019-02-19 03 G,2429.9528191300365
2019-02-19 04 G,2421.498244130037
2019-02-19 05 G,2464.718220422189
2019-02-19 06 G,2702.658295891502
2019-02-19 07 G,3343.096735555685
2019-02-19 08 G,4002.088445190081
2019-02-19 09 G,4007.3682151779726
2019-02-19 10 G,3818.326514215795
2019-02-19 11 G,3506.6310424367157
2019-02-19 12 G,3337.2586346749076
2019-02-19 13 G,3161.1338225376894
2019-02-19 14 G,3138.4301009349365
2019-02-19 15 G,3113.238497293803
2019-02-19 16 G,3113.238497293803
2019-02-19 17 G,3128.206044039835
2019-02-19 18 G,3275.961719020356
2019-02-19 19 G,4027.025506780937
2019-02-19 20 G,4030.960362235483
2019-02-19 21 G,4030.960362235483
2019-02-19 22 G,4020.0500939511694
2019-02-19 23 G,3860.9803582445793
2019-02-19 24 G,3415.204990348399
2019-02-20 01 G,2920.690572865654
2019-02-20 02 G,2583.7272716022862
2019-02-20 03 G,2466.065031763057
2019-02-20 04 G,2466.065031763057
2019-02-20 05 G,2500.0333059536506
2019-02-20 06 G,2828.2104122301394
2019-02-20 07 G,3412.7747096574954
2019-02-20 08 G,3986.3770808185113
2019-02-20 09 G,3979.3023813114532
2019-02-20 10 G,3749.6852534900704
2019-02-20 11 G,3598.9596328951784
2019-02-20 12 G,3306.1853772561485
2019-02-20 13 G,3136.9608594211913
2019-02-20 14 G,3067.3883813612356
2019-02-20 15 G,3032.358010989993
2019-02-20 16 G,3032.358010989993
2019-02-20 17 G,3047.316727982475
2019-02-20 18 G,3165.2211799680445
2019-02-20 19 G,3840.260180136391
2019-02-20 20 G,3852.3908168885278
2019-02-20 21 G,3852.3908168885278
2019-02-20 22 G,3836.5751826028136
2019-02-20 23 G,3580.970314693296
2019-02-20 24 G,3360.362613472215
2019-02-21 01 G,2976.9962465465806
2019-02-21 02 G,2693.765816232954
2019-02-21 03 G,2610.570841640633
2019-02-21 04 G,2610.570841640633
2019-02-21 05 G,2641.493009341841
2019-02-21 06 G,2973.522569272091
2019-02-21 07 G,3521.9793679468626
2019-02-21 08 G,4118.525524117666
2019-02-21 09 G,4119.50397905926
2019-02-21 10 G,3879.8460792378028
2019-02-21 11 G,3622.8895988366066
2019-02-21 12 G,3243.2649787104483
2019-02-21 13 G,3075.4917448702427
2019-02-21 14 G,3050.423980310002
2019-02-21 15 G,3013.6936067577285
2019-02-21 16 G,3013.6936067577285
2019-02-21 17 G,3027.2217439224796
2019-02-21 18 G,3151.7023183671713
2019-02-21 19 G,4111.767617724157
2019-02-21 20 G,4117.838455501935
2019-02-21 21 G,4118.633558835269
2019-02-21 22 G,4107.584896261739
2019-02-21 23 G,3900.262330223553
2019-02-21 24 G,3501.0047802689714
2019-02-22 01 G,2988.7866002109076
2019-02-22 02 G,2680.381227515108
2019-02-22 03 G,2610.043273366651
2019-02-22 04 G,2613.879705915671
2019-02-22 05 G,2651.3709195080583
2019-02-22 06 G,2896.5062905868135
2019-02-22 07 G,3438.5863253278717
2019-02-22 08 G,4081.4391793661634
2019-02-22 09 G,4092.345474958165
2019-02-22 10 G,3846.1940987607145
2019-02-22 11 G,3660.2675808940717
2019-02-22 12 G,3218.2190004467107
2019-02-22 13 G,3143.4453919835487
2019-02-22 14 G,3118.030568430794
2019-02-22 15 G,3100.898077901302
2019-02-22 16 G,3100.898077901302
2019-02-22 17 G,3100.898077901302
2019-02-22 18 G,3186.2329014168095
2019-02-22 19 G,3781.939565345719
2019-02-22 20 G,3781.939565345719
2019-02-22 21 G,3775.8729297901637
2019-02-22 22 G,3759.868804747798
2019-02-22 23 G,3683.3940809812907
2019-02-22 24 G,3437.601581580206
2019-02-23 01 G,3014.9655804808103
2019-02-23 02 G,2592.6824564390163
2019-02-23 03 G,2495.53067395353
2019-02-23 04 G,2499.3671065025496
2019-02-23 05 G,2539.006236578957
2019-02-23 06 G,2612.7631977727638
2019-02-23 07 G,2856.635107293699
2019-02-23 08 G,3318.8835924697446
2019-02-23 09 G,3384.240280781502
2019-02-23 10 G,3366.8375453478598
2019-02-23 11 G,3312.5066083109878
2019-02-23 12 G,3003.796821668404
2019-02-23 13 G,2766.2884043376407
2019-02-23 14 G,2639.4842414743407
2019-02-23 15 G,2561.7257832173623
2019-02-23 16 G,2550.757198145569
2019-02-23 17 G,2574.6402114972175
2019-02-23 18 G,2815.773152816987
2019-02-23 19 G,3306.830510981833
2019-02-23 20 G,3335.9400007269023
2019-02-23 21 G,3292.052084176926
2019-02-23 22 G,3164.806183660011
2019-02-23 23 G,3024.562797126241
2019-02-23 24 G,2833.402980885681
2019-02-24 01 G,2718.2797880572075
2019-02-24 02 G,2319.3966802787063
2019-02-24 03 G,2259.020536585637
2019-02-24 04 G,2259.020536585637
2019-02-24 05 G,2282.1984715644235
2019-02-24 06 G,2366.509342751045
2019-02-24 07 G,2530.0727283465153
2019-02-24 08 G,2862.0220823138984
2019-02-24 09 G,3064.721916323201
2019-02-24 10 G,3058.0359317259918
2019-02-24 11 G,2981.9753256606127
2019-02-24 12 G,2763.8488391466917
2019-02-24 13 G,2571.2304080864756
2019-02-24 14 G,2481.1820572483675
2019-02-24 15 G,2466.0683507853637
2019-02-24 16 G,2449.691752204276
2019-02-24 17 G,2487.147120734135
2019-02-24 18 G,2774.9480447147457
2019-02-24 19 G,3289.1605038647826
2019-02-24 20 G,3327.4186438540523
2019-02-24 21 G,3288.5541368278864
2019-02-24 22 G,3157.0243093069216
2019-02-24 23 G,3025.4624644582937
2019-02-24 24 G,2788.6721055948246
2019-02-25 01 G,2606.4413932828907
2019-02-25 02 G,2199.035397322533
2019-02-25 03 G,2180.858315285496
2019-02-25 04 G,2192.578519798412
2019-02-25 05 G,2272.545024772555
2019-02-25 06 G,2672.213770344356
2019-02-25 07 G,3349.173779534049
2019-02-25 08 G,4002.350162388416
2019-02-25 09 G,4000.239493166581
2019-02-25 10 G,3805.297962450095
2019-02-25 11 G,3520.3233010095023
2019-02-25 12 G,3140.7773901743367
2019-02-25 13 G,2930.419741254612
2019-02-25 14 G,2898.8334832661235
2019-02-25 15 G,2809.4015904489997
2019-02-25 16 G,2799.6855152261833
2019-02-25 17 G,2813.8975571259502
2019-02-25 18 G,2835.7921297943003
2019-02-25 19 G,3670.1018578597345
2019-02-25 20 G,3672.2234273835443
2019-02-25 21 G,3671.6727607168773
2019-02-25 22 G,3671.6727607168773
2019-02-25 23 G,3556.411054969511
2019-02-25 24 G,3281.433822788685
2019-02-26 01 G,2763.0928975829834
2019-02-26 02 G,2364.5167699185263
2019-02-26 03 G,2304.5245318482366
2019-02-26 04 G,2312.4674368482365
2019-02-26 05 G,2353.3403312922646
2019-02-26 06 G,2652.414382086521
2019-02-26 07 G,3319.0260087966376
2019-02-26 08 G,3913.8172368234154
2019-02-26 09 G,3907.511780934913
2019-02-26 10 G,3767.979711820605
2019-02-26 11 G,3440.3088630951274
2019-02-26 12 G,3126.1686532339645
2019-02-26 13 G,2846.063959898001
2019-02-26 14 G,2824.6007627398126
2019-02-26 15 G,2742.696897215828
2019-02-26 16 G,2737.5814117991613
2019-02-26 17 G,2736.866538314313
2019-02-26 18 G,2827.6217787360056
2019-02-26 19 G,3336.405799803792
2019-02-26 20 G,3367.037153625506
2019-02-26 21 G,3360.2672720277983
2019-02-26 22 G,3370.124507125479
2019-02-26 23 G,3326.285171655085
2019-02-26 24 G,3213.426194457896
2019-02-27 01 G,2772.412343071474
2019-02-27 02 G,2260.254205923999
2019-02-27 03 G,2146.6478385555765
2019-02-27 04 G,2152.9642125153127
2019-02-27 05 G,2212.776619000432
2019-02-27 06 G,2614.5029588149673
2019-02-27 07 G,3239.049509118419
2019-02-27 08 G,3804.9145305834336
2019-02-27 09 G,3791.306938383095
2019-02-27 10 G,3638.7264341775463
2019-02-27 11 G,3410.157305939318
2019-02-27 12 G,3067.617143672423
2019-02-27 13 G,2839.992401121187
2019-02-27 14 G,2802.0405645450082
2019-02-27 15 G,2699.007749487165
2019-02-27 16 G,2685.9261198613162
2019-02-27 17 G,2703.704923644385
2019-02-27 18 G,2801.7231158719387
2019-02-27 19 G,3394.899936364294
2019-02-27 20 G,3432.6334137757513
2019-02-27 21 G,3414.5530712378727
2019-02-27 22 G,3426.980684113331
2019-02-27 23 G,3291.0376682485835
2019-02-27 24 G,3110.688884303805
2019-02-28 01 G,2743.5912003801236
2019-02-28 02 G,2239.7826387424443
2019-02-28 03 G,2098.726321024667
2019-02-28 04 G,2105.042694984403
2019-02-28 05 G,2181.4756746530807
2019-02-28 06 G,2612.027426962005
2019-02-28 07 G,3155.2505893665048
2019-02-28 08 G,3697.6782606136535
2019-02-28 09 G,3680.841041746648
2019-02-28 10 G,3562.5205286403675
2019-02-28 11 G,3376.6173631267534
2019-02-28 12 G,3041.845492481216
2019-02-28 13 G,2691.2398078274887
2019-02-28 14 G,2664.176782006994
2019-02-28 15 G,2570.8589429363415
2019-02-28 16 G,2544.177587596207
2019-02-28 17 G,2561.956391379276
2019-02-28 18 G,2657.77264404454
2019-02-28 19 G,3146.9647965178433
2019-02-28 20 G,3175.193540338515
2019-02-28 21 G,3162.4558600228584
2019-02-28 22 G,3171.821619194613
2019-02-28 23 G,3137.353779468743
2019-02-28 24 G,3084.2061881078334
2019-03-01 01 G,2716.7162879544007
2019-03-01 02 G,2377.082078565933
2019-03-01 03 G,2283.303720259561
2019-03-01 04 G,2283.3756219632182
2019-03-01 05 G,2367.633913518525
2019-03-01 06 G,2670.6725081417117
2019-03-01 07 G,3224.896684594338
2019-03-01 08 G,3616.321457387857
2019-03-01 09 G,3548.3114396271917
2019-03-01 10 G,3507.9282208445698
2019-03-01 11 G,3367.0243636647183
2019-03-01 12 G,3111.8781641305527
2019-03-01 13 G,2868.822979051126
2019-03-01 14 G,2820.6205976711512
2019-03-01 15 G,2662.779731799339
2019-03-01 16 G,2655.5916050316623
2019-03-01 17 G,2658.376104474061
2019-03-01 18 G,2859.03473507333
2019-03-01 19 G,3338.5207452182703
2019-03-01 20 G,3403.4236363134473
2019-03-01 21 G,3385.43870165135
2019-03-01 22 G,3372.3576199926583
2019-03-01 23 G,3296.0272891520854
2019-03-01 24 G,3126.244520494201
2019-03-02 01 G,2644.1152493839627
2019-03-02 02 G,2314.152836055988
2019-03-02 03 G,2164.977866648518
2019-03-02 04 G,2164.5263632939227
2019-03-02 05 G,2222.684476546399
2019-03-02 06 G,2381.646233537019
2019-03-02 07 G,2573.538260426964
2019-03-02 08 G,2936.4034739979224
2019-03-02 09 G,2965.6707182895784
2019-03-02 10 G,2961.5895482895785
2019-03-02 11 G,2851.5474560657867
2019-03-02 12 G,2625.533400711982
2019-03-02 13 G,2439.7401436951873
2019-03-02 14 G,2358.6506272058896
2019-03-02 15 G,2239.5185764920343
2019-03-02 16 G,2216.283769149562
2019-03-02 17 G,2226.373969144186
2019-03-02 18 G,2404.2908415618126
2019-03-02 19 G,2838.9259507859383
2019-03-02 20 G,2871.538275925896
2019-03-02 21 G,2880.640534804795
2019-03-02 22 G,2850.9035983455306
2019-03-02 23 G,2667.108245231641
2019-03-02 24 G,2510.8382073810344
2019-03-03 01 G,2263.380074057259
2019-03-03 02 G,1970.9260494132577
2019-03-03 03 G,1900.4267009653363
2019-03-03 04 G,1905.9242299732728
2019-03-03 05 G,1927.8210534124262
2019-03-03 06 G,1993.2888032806952
2019-03-03 07 G,2225.6842188928617
2019-03-03 08 G,2566.4416113699317
2019-03-03 09 G,2790.490953234284
2019-03-03 10 G,2786.54258865095
2019-03-03 11 G,2702.283573880563
2019-03-03 12 G,2468.036797224687
2019-03-03 13 G,2368.667124965698
2019-03-03 14 G,2296.4444650918254
2019-03-03 15 G,2225.6834388192556
2019-03-03 16 G,2211.9084969359747
2019-03-03 17 G,2227.6991797931173
2019-03-03 18 G,2392.980164629023
2019-03-03 19 G,2990.5667820116637
2019-03-03 20 G,3036.5904124832464
2019-03-03 21 G,3042.5632805252044
2019-03-03 22 G,2996.0290050824233
2019-03-03 23 G,2683.892730629649
2019-03-03 24 G,2488.981905665919
2019-03-04 01 G,2159.185376550837
2019-03-04 02 G,1893.0828968822314
2019-03-04 03 G,1870.6324590917818
2019-03-04 04 G,1890.7750995189715
2019-03-04 05 G,1982.2896562368912
2019-03-04 06 G,2356.072762677429
2019-03-04 07 G,3120.4240744640433
2019-03-04 08 G,3814.3204663136016
2019-03-04 09 G,3707.670692459158
2019-03-04 10 G,3409.0377559408075
2019-03-04 11 G,3220.655541764516
2019-03-04 12 G,2986.5812589490165
2019-03-04 13 G,2767.9580460710927
2019-03-04 14 G,2732.5730808444914
2019-03-04 15 G,2637.775077571875
2019-03-04 16 G,2616.1811774452417
2019-03-04 17 G,2628.2061768298568
2019-03-04 18 G,2777.65482942088
2019-03-04 19 G,3423.5137797255607
2019-03-04 20 G,3571.0681472694187
2019-03-04 21 G,3602.5883365963414
2019-03-04 22 G,3578.246677423253
2019-03-04 23 G,3421.9379144307295
2019-03-04 24 G,3125.3129591668676
2019-03-05 01 G,2696.8223902271206
2019-03-05 02 G,2330.087400436334
2019-03-05 03 G,2185.7703329853402
2019-03-05 04 G,2197.5889372647553
2019-03-05 05 G,2341.7649779537114
2019-03-05 06 G,2639.1788483622304
2019-03-05 07 G,3238.5117715207402
2019-03-05 08 G,3955.231987937098
2019-03-05 09 G,3814.9677956449354
2019-03-05 10 G,3496.7487073788866
2019-03-05 11 G,3282.045127754699
2019-03-05 12 G,3066.820285732974
2019-03-05 13 G,2878.6799382451513
2019-03-05 14 G,2841.304731857909
2019-03-05 15 G,2716.066002217682
2019-03-05 16 G,2708.877875450006
2019-03-05 17 G,2724.4762347978776
2019-03-05 18 G,2933.6969714768115
2019-03-05 19 G,3531.9117580049196
2019-03-05 20 G,3655.0440287341075
2019-03-05 21 G,3664.141456694518
2019-03-05 22 G,3643.88841762725
2019-03-05 23 G,3492.924440110825
2019-03-05 24 G,3183.6347470263095
2019-03-06 01 G,2732.782534858206
2019-03-06 02 G,2355.428412977077
2019-03-06 03 G,2210.994357219632
2019-03-06 04 G,2218.2319539232894
2019-03-06 05 G,2350.5216478410644
2019-03-06 06 G,2636.03597396288
2019-03-06 07 G,3348.003490630753
2019-03-06 08 G,4039.5010225889255
2019-03-06 09 G,3867.4113351205465
2019-03-06 10 G,3540.724698585981
2019-03-06 11 G,3330.8884005519253
2019-03-06 12 G,3063.051746312479
2019-03-06 13 G,2887.449683817102
2019-03-06 14 G,2848.9582497189263
2019-03-06 15 G,2721.8058535926825
2019-03-06 16 G,2714.6177268250053
2019-03-06 17 G,2730.2160861728776
2019-03-06 18 G,2948.6027907293046
2019-03-06 19 G,3518.257066322611
2019-03-06 20 G,3638.7687773548296
2019-03-06 21 G,3647.8662053152398
2019-03-06 22 G,3627.6131662479715
2019-03-06 23 G,3478.879921737845
2019-03-06 24 G,3190.83127654248
2019-03-07 01 G,2749.794136161127
2019-03-07 02 G,2337.6185029449025
2019-03-07 03 G,2199.2067454678804
2019-03-07 04 G,2206.4443421715378
2019-03-07 05 G,2333.1269880855
2019-03-07 06 G,2628.5960603871076
2019-03-07 07 G,3346.4499323909413
2019-03-07 08 G,3983.599191228336
2019-03-07 09 G,3807.1005973455094
2019-03-07 10 G,3504.940790367235
2019-03-07 11 G,3315.5584196813143
2019-03-07 12 G,3029.3295291979375
2019-03-07 13 G,2900.2894124631216
2019-03-07 14 G,2868.6500878384945
2019-03-07 15 G,2724.664237739024
2019-03-07 16 G,2717.4761109713468
2019-03-07 17 G,2733.074470319219
2019-03-07 18 G,2963.4307033818072
2019-03-07 19 G,3559.867393466525
2019-03-07 20 G,3641.401868873528
2019-03-07 21 G,3645.8790327135675
2019-03-07 22 G,3630.8132214696147
2019-03-07 23 G,3507.649764317839
2019-03-07 24 G,3268.493515982168
2019-03-08 01 G,2729.825807531991
2019-03-08 02 G,2346.799269870756
2019-03-08 03 G,2199.0536627773427
2019-03-08 04 G,2206.2912594809995
2019-03-08 05 G,2335.6532555146364
2019-03-08 06 G,2620.8948870841577
2019-03-08 07 G,3347.977469367114
2019-03-08 08 G,3996.52267869636
2019-03-08 09 G,3818.9265994366265
2019-03-08 10 G,3472.5066589572875
2019-03-08 11 G,3274.5239372700444
2019-03-08 12 G,2993.79785411703
2019-03-08 13 G,2850.193628114792
2019-03-08 14 G,2801.747539686846
2019-03-08 15 G,2624.7348781093274
2019-03-08 16 G,2612.0901703892696
2019-03-08 17 G,2618.186547964276
2019-03-08 18 G,2861.230011082451
2019-03-08 19 G,3241.344674009166
2019-03-08 20 G,3299.857237412385
2019-03-08 21 G,3291.905523830829
2019-03-08 22 G,3267.637133098063
2019-03-08 23 G,3245.735101614465
2019-03-08 24 G,3184.557195056424
2019-03-09 01 G,2701.1312776961736
2019-03-09 02 G,2292.977075255466
2019-03-09 03 G,2115.1931691076243
2019-03-09 04 G,2117.6065634055485
2019-03-09 05 G,2164.9068715913286
2019-03-09 06 G,2420.9762160646765
2019-03-09 07 G,2564.409796026189
2019-03-09 08 G,2930.2899669950993
2019-03-09 09 G,2997.617651684976
2019-03-09 10 G,2970.164621764341
2019-03-09 11 G,2828.7585631718007
2019-03-09 12 G,2602.3237366067533
2019-03-09 13 G,2390.4977019893067
2019-03-09 14 G,2330.917090195762
2019-03-09 15 G,2151.4472483498885
2019-03-09 16 G,2132.948548878989
2019-03-09 17 G,2149.442012823702
2019-03-09 18 G,2376.440573918442
2019-03-09 19 G,2747.491859308298
2019-03-09 20 G,2815.5424402352423
2019-03-09 21 G,2816.3388215267287
2019-03-09 22 G,2739.3571541824617
2019-03-09 23 G,2642.9421454171948
2019-03-09 24 G,2485.273337746869
2019-03-10 01 G,2259.214941664097
2019-03-10 02 G,1892.0210220194033
2019-03-10 03 G,1793.627967747007
2019-03-10 04 G,1793.3230927722593
2019-03-10 05 G,1829.8452306581917
2019-03-10 06 G,1965.7073025528953
2019-03-10 07 G,2252.065546098744
2019-03-10 08 G,2532.3145503367386
2019-03-10 09 G,2721.305323784574
2019-03-10 10 G,2717.025380960499
2019-03-10 11 G,2650.4841597168715
2019-03-10 12 G,2431.390779440176
2019-03-10 13 G,2288.8042339911794
2019-03-10 14 G,2229.9170438017277
2019-03-10 15 G,2112.4900878923863
2019-03-10 16 G,2100.0078126274825
